exercise_id,canonical_key,name_de,name_en,aliases_de,aliases_en,search_terms,family_id,family_de,category_id,category_de,pattern_id,pattern_de,force_id,force_de,mechanic_id,mechanic_de,is_compound,compound_class_de,primary_muscle_id,primary_muscle_de,primary_muscle_size_1_5,primary_muscle_size_class,secondary_muscle_ids,secondary_muscles_de,secondary_muscle_count,body_region,required_equipment_ids,required_equipment_de,equipment_count,primary_equipment_id,primary_equipment_de,dynamic_joints_count,involved_muscle_mass_1_5,whole_body_demand_1_5,loadability_1_5,scalability_1_5,stability_demand_1_5,skill_demand_1_5,fatigue_cost_1_5,commonness_1_5,difficulty_1_5,difficulty_de,compound_score,priority_score,program_priority,unilateral,bodyweight,closed_chain,requires_coaching,variant_level_1_3,variant_level_de,training_goals,plan_eligible,recommended_default_display,notes,source_method,license_note,review_status,slug_de
EX000438,doppel-kettlebell-clean-and-press__kettlebell,Doppel-Kettlebell Clean and Press,Double Kettlebell Clean and Press,,,Doppel-Kettlebell Clean and Press | Double Kettlebell Clean and Press | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | HAMSTRINGS | QUADS | TRAPS | FRONT_DELTS | TRICEPS | ABS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur,7,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,5,4,5,5,4,4,5,Experte,100,90,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,doppel-kettlebell-clean-and-press
EX000439,doppel-kettlebell-jerk__kettlebell,Doppel-Kettlebell Jerk,Double Kettlebell Jerk,,,Doppel-Kettlebell Jerk | Double Kettlebell Jerk | Kettlebell-Ballistik und Komplexe | Ganzkörper | Vordere Schulter | Trizeps | Quadrizeps | Gesässmuskulatur | Trapezmuskel | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,vertical_push,Vertikal drücken,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,FRONT_DELTS | TRICEPS | QUADS | GLUTES | TRAPS | ABS,Vordere Schulter | Trizeps | Quadrizeps | Gesässmuskulatur | Trapezmuskel | Gerade Bauchmuskulatur,6,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,5,5,5,3,5,5,4,3,5,Experte,96,82,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,doppel-kettlebell-jerk
EX000440,doppel-kettlebell-long-cycle__kettlebell,Doppel-Kettlebell Long Cycle,Double Kettlebell Long Cycle,,,Doppel-Kettlebell Long Cycle | Double Kettlebell Long Cycle | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Quadrizeps | Hintere Oberschenkelmuskulatur | Trapezmuskel | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | QUADS | HAMSTRINGS | TRAPS | FRONT_DELTS | TRICEPS | ABS,Gesässmuskulatur | Quadrizeps | Hintere Oberschenkelmuskulatur | Trapezmuskel | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur,7,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,5,3,5,5,4,3,5,Experte,100,84,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,doppel-kettlebell-long-cycle
EX000441,doppel-kettlebell-push-press__kettlebell,Doppel-Kettlebell Push Press,Double Kettlebell Push Press,,,Doppel-Kettlebell Push Press | Double Kettlebell Push Press | Kettlebell-Ballistik und Komplexe | Vordere Schulter | Trizeps | Quadrizeps | Gesässmuskulatur | Trapezmuskel | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,vertical_push,Vertikal drücken,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FRONT_DELTS,Vordere Schulter,2,klein bis mittel,TRICEPS | QUADS | GLUTES | TRAPS | ABS,Trizeps | Quadrizeps | Gesässmuskulatur | Trapezmuskel | Gerade Bauchmuskulatur,5,Oberkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,5,5,5,4,4,4,4,4,4,Fortgeschritten,96,91,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,doppel-kettlebell-push-press
EX000442,doppel-kettlebell-snatch__kettlebell,Doppel-Kettlebell Snatch,Double Kettlebell Snatch,,,Doppel-Kettlebell Snatch | Double Kettlebell Snatch | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Vordere Schulter | Trizeps | Unterarmmuskulatur | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | HAMSTRINGS | TRAPS | FRONT_DELTS | TRICEPS | FOREARMS | ABS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Vordere Schulter | Trizeps | Unterarmmuskulatur | Gerade Bauchmuskulatur,7,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,5,3,5,5,4,3,5,Experte,100,84,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,doppel-kettlebell-snatch
EX000443,doppel-kettlebell-swing__kettlebell,Doppel-Kettlebell Swing,Double Kettlebell Swing,,,Doppel-Kettlebell Swing | Double Kettlebell Swing | Kettlebell-Ballistik und Komplexe | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Rückenstrecker | Latissimus | Unterarmmuskulatur | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,hinge,Hüftbeuge (Hinge),mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,GLUTES,Gesässmuskulatur,5,sehr gross,HAMSTRINGS | ERECTORS | LATS | FOREARMS | ABS,Hintere Oberschenkelmuskulatur | Rückenstrecker | Latissimus | Unterarmmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,5,5,5,4,4,4,4,3,4,Fortgeschritten,96,88,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,doppel-kettlebell-swing
EX000444,doppel-kettlebell-thruster__kettlebell,Doppel-Kettlebell Thruster,Double Kettlebell Thruster,,,Doppel-Kettlebell Thruster | Double Kettlebell Thruster | Kettlebell-Ballistik und Komplexe | Ganzkörper | Quadrizeps | Gesässmuskulatur | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,squat,Kniebeuge,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,QUADS | GLUTES | FRONT_DELTS | TRICEPS | ABS,Quadrizeps | Gesässmuskulatur | Vordere Schulter | Trizeps | Gerade Bauchmuskulatur,5,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,5,5,5,4,5,4,4,4,4,Fortgeschritten,96,91,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,doppel-kettlebell-thruster
EX000445,halber-turkish-get-up-bis-zum-ellenbogen__kettlebell-mat,Halber Turkish Get-up bis zum Ellenbogen,Half Turkish Get-Up to Elbow,,,Halber Turkish Get-up bis zum Ellenbogen | Half Turkish Get-Up to Elbow | Kettlebell-Ballistik und Komplexe | Seitliche Bauchmuskulatur | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Trapezmuskel | Rotatorenmanschette | Kettlebell(s) | Trainingsmatte,FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,locomotion,Fortbewegung,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,OBLIQUES,Seitliche Bauchmuskulatur,3,mittel,DEEP_CORE | GLUTES | TRAPS | ROTATOR_CUFF,Tiefe Rumpfmuskulatur | Gesässmuskulatur | Trapezmuskel | Rotatorenmanschette,4,Rumpf,KETTLEBELL | MAT,Kettlebell(s) | Trainingsmatte,2,KETTLEBELL,Kettlebell(s),4,4,5,3,5,4,4,4,3,4,Fortgeschritten,90,78,B – Hauptassistenz,True,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,halber-turkish-get-up-bis-zum-ellenbogen
EX000446,halber-turkish-get-up-bis-zum-hohen-sitz__kettlebell-mat,Halber Turkish Get-up bis zum hohen Sitz,Half Turkish Get-Up to Tall Sit,,,Halber Turkish Get-up bis zum hohen Sitz | Half Turkish Get-Up to Tall Sit | Kettlebell-Ballistik und Komplexe | Seitliche Bauchmuskulatur | Tiefe Rumpfmuskulatur | Gesässmuskulatur | Trapezmuskel | Rotatorenmanschette | Kettlebell(s) | Trainingsmatte,FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,locomotion,Fortbewegung,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,OBLIQUES,Seitliche Bauchmuskulatur,3,mittel,DEEP_CORE | GLUTES | TRAPS | ROTATOR_CUFF,Tiefe Rumpfmuskulatur | Gesässmuskulatur | Trapezmuskel | Rotatorenmanschette,4,Rumpf,KETTLEBELL | MAT,Kettlebell(s) | Trainingsmatte,2,KETTLEBELL,Kettlebell(s),4,4,5,3,5,5,4,4,3,4,Fortgeschritten,90,78,B – Hauptassistenz,True,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,halber-turkish-get-up-bis-zum-hohen-sitz
EX000447,kettlebell-bent-press__kettlebell,Kettlebell Bent Press,Kettlebell Bent Press,,,Kettlebell Bent Press | Kettlebell Bent Press | Kettlebell-Ballistik und Komplexe | Ganzkörper | Seitliche Bauchmuskulatur | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Rotatorenmanschette | Trizeps | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,vertical_push,Vertikal drücken,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,OBLIQUES | GLUTES | HAMSTRINGS | TRAPS | ROTATOR_CUFF | TRICEPS,Seitliche Bauchmuskulatur | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Rotatorenmanschette | Trizeps,6,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,5,5,4,3,5,5,4,2,5,Experte,96,73,B – Hauptassistenz,True,False,True,True,3,Spezialvariante,Schnellkraft | Kondition | Ganzkörperkraft,True,False,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-bent-press
EX000448,kettlebell-clean-and-jerk__kettlebell,Kettlebell Clean and Jerk,Kettlebell Clean and Jerk,,,Kettlebell Clean and Jerk | Kettlebell Clean and Jerk | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Seitliche Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | QUADS | TRAPS | FRONT_DELTS | TRICEPS | OBLIQUES,Gesässmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Seitliche Bauchmuskulatur,6,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,4,4,5,5,4,4,5,Experte,100,85,A – Grund-/Hauptübung,True,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-clean-and-jerk
EX000449,kettlebell-clean-and-press__kettlebell,Kettlebell Clean and Press,Kettlebell Clean and Press,,,Kettlebell Clean and Press | Kettlebell Clean and Press | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Seitliche Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | HAMSTRINGS | QUADS | TRAPS | FRONT_DELTS | TRICEPS | OBLIQUES,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Seitliche Bauchmuskulatur,7,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,4,5,5,5,4,5,5,Experte,100,92,A – Grund-/Hauptübung,True,False,True,True,1,Kernübung,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-clean-and-press
EX000450,kettlebell-clean-and-push-press__kettlebell,Kettlebell Clean and Push Press,Kettlebell Clean and Push Press,,,Kettlebell Clean and Push Press | Kettlebell Clean and Push Press | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Seitliche Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | QUADS | TRAPS | FRONT_DELTS | TRICEPS | OBLIQUES,Gesässmuskulatur | Quadrizeps | Trapezmuskel | Vordere Schulter | Trizeps | Seitliche Bauchmuskulatur,6,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,4,5,5,5,4,4,5,Experte,100,88,A – Grund-/Hauptübung,True,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-clean-and-push-press
EX000451,kettlebell-clean-aus-dem-hang__kettlebell,Kettlebell Clean aus dem Hang,Hang Kettlebell Clean,,,Kettlebell Clean aus dem Hang | Hang Kettlebell Clean | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Bizeps | Unterarmmuskulatur | Seitliche Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | HAMSTRINGS | TRAPS | BICEPS | FOREARMS | OBLIQUES,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Bizeps | Unterarmmuskulatur | Seitliche Bauchmuskulatur,6,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,4,5,4,4,4,3,4,Fortgeschritten,100,88,A – Grund-/Hauptübung,True,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-clean-aus-dem-hang
EX000452,kettlebell-clean-einarmig__kettlebell,"Kettlebell Clean, einarmig",Single-Arm Kettlebell Clean,,,"Kettlebell Clean, einarmig | Single-Arm Kettlebell Clean | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Trapezmuskel | Bizeps | Unterarmmuskulatur | Seitliche Bauchmuskulatur | Kettlebell(s)",FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | HAMSTRINGS | QUADS | TRAPS | BICEPS | FOREARMS | OBLIQUES,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Quadrizeps | Trapezmuskel | Bizeps | Unterarmmuskulatur | Seitliche Bauchmuskulatur,7,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,4,5,4,4,4,5,4,Fortgeschritten,100,94,A – Grund-/Hauptübung,True,False,True,True,1,Kernübung,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-clean-einarmig
EX000453,kettlebell-dead-stop-swing__kettlebell,Kettlebell Dead-Stop Swing,Kettlebell Dead-Stop Swing,,,Kettlebell Dead-Stop Swing | Kettlebell Dead-Stop Swing | Kettlebell-Ballistik und Komplexe | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Rückenstrecker | Latissimus | Gerade Bauchmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,hinge,Hüftbeuge (Hinge),mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,GLUTES,Gesässmuskulatur,5,sehr gross,HAMSTRINGS | ERECTORS | LATS | ABS,Hintere Oberschenkelmuskulatur | Rückenstrecker | Latissimus | Gerade Bauchmuskulatur,4,Unterkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,4,5,4,5,3,4,4,3,4,Fortgeschritten,90,83,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-dead-stop-swing
EX000454,kettlebell-half-snatch__kettlebell,Kettlebell Half Snatch,Kettlebell Half Snatch,,,Kettlebell Half Snatch | Kettlebell Half Snatch | Kettlebell-Ballistik und Komplexe | Ganzkörper | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Vordere Schulter | Trizeps | Unterarmmuskulatur | Kettlebell(s),FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,olympic,Olympisches Heben,mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,FULL_BODY,Ganzkörper,5,sehr gross,GLUTES | HAMSTRINGS | TRAPS | FRONT_DELTS | TRICEPS | FOREARMS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Vordere Schulter | Trizeps | Unterarmmuskulatur,6,Ganzkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),5,5,5,4,4,5,5,4,3,5,Experte,100,82,A – Grund-/Hauptübung,True,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-half-snatch
EX000455,kettlebell-high-pull-beidhandig__kettlebell,"Kettlebell High Pull, beidhändig",Two-Hand Kettlebell High Pull,,,"Kettlebell High Pull, beidhändig | Two-Hand Kettlebell High Pull | Kettlebell-Ballistik und Komplexe | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | Hintere Schulter | Bizeps | Kettlebell(s)",FAM_KETTLEBELL_POWER,Kettlebell-Ballistik und Komplexe,power,Schnellkraft/Olympisches Heben,hinge,Hüftbeuge (Hinge),mixed,Gemischt,complex,Komplex/mehrphasig,True,Sehr hohe Mehrgelenkigkeit,GLUTES,Gesässmuskulatur,5,sehr gross,HAMSTRINGS | TRAPS | REAR_DELTS | BICEPS,Hintere Oberschenkelmuskulatur | Trapezmuskel | Hintere Schulter | Bizeps,4,Unterkörper,KETTLEBELL,Kettlebell(s),1,KETTLEBELL,Kettlebell(s),4,4,5,4,5,3,4,4,3,4,Fortgeschritten,90,83,A – Grund-/Hauptübung,False,False,True,True,2,Gängige Variante,Schnellkraft | Kondition | Ganzkörperkraft,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,kettlebell-high-pull-beidhandig
