exercise_id,exercise_name_de,muscle_id,muscle_name_de,role,contribution_weight_1_5,role_order,muscle_size_1_5,region
EX000423,Skater Jump,QUADS,Quadrizeps,secondary,3,1,5,Unterkörper
EX000423,Skater Jump,ABDUCTORS,Hüftabduktoren,secondary,3,2,3,Unterkörper
EX000423,Skater Jump,ADDUCTORS,Adduktoren,secondary,3,3,4,Unterkörper
EX000423,Skater Jump,CALVES,Wadenmuskulatur,secondary,2,4,3,Unterkörper
EX000423,Skater Jump,OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000424,Skater Jump mit Landepause,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000424,Skater Jump mit Landepause,QUADS,Quadrizeps,secondary,3,1,5,Unterkörper
EX000424,Skater Jump mit Landepause,ABDUCTORS,Hüftabduktoren,secondary,3,2,3,Unterkörper
EX000424,Skater Jump mit Landepause,ADDUCTORS,Adduktoren,secondary,3,3,4,Unterkörper
EX000424,Skater Jump mit Landepause,CALVES,Wadenmuskulatur,secondary,2,4,3,Unterkörper
EX000424,Skater Jump mit Landepause,OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000425,Split Squat Jump,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX000425,Split Squat Jump,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000425,Split Squat Jump,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000425,Split Squat Jump,CALVES,Wadenmuskulatur,secondary,3,3,3,Unterkörper
EX000426,Sprungausfallschritt,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX000426,Sprungausfallschritt,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000426,Sprungausfallschritt,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000426,Sprungausfallschritt,CALVES,Wadenmuskulatur,secondary,3,3,3,Unterkörper
EX000426,Sprungausfallschritt,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000427,Squat Jump,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX000427,Squat Jump,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000427,Squat Jump,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000427,Squat Jump,CALVES,Wadenmuskulatur,secondary,3,3,3,Unterkörper
EX000427,Squat Jump,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000428,Squat Jump mit Pause unten,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX000428,Squat Jump mit Pause unten,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000428,Squat Jump mit Pause unten,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000428,Squat Jump mit Pause unten,CALVES,Wadenmuskulatur,secondary,3,3,3,Unterkörper
EX000428,Squat Jump mit Pause unten,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000429,Star Jump,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000429,Star Jump,QUADS,Quadrizeps,secondary,3,1,5,Unterkörper
EX000429,Star Jump,GLUTES,Gesässmuskulatur,secondary,3,2,5,Unterkörper
EX000429,Star Jump,CALVES,Wadenmuskulatur,secondary,3,3,3,Unterkörper
EX000429,Star Jump,SIDE_DELTS,Seitliche Schulter,secondary,2,4,2,Oberkörper
EX000429,Star Jump,ABS,Gerade Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000430,Tuck Jump,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX000430,Tuck Jump,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000430,Tuck Jump,HIP_FLEXORS,Hüftbeuger,secondary,3,2,2,Unterkörper
EX000430,Tuck Jump,CALVES,Wadenmuskulatur,secondary,3,3,3,Unterkörper
EX000430,Tuck Jump,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000431,Weitsprung aus dem Stand,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000431,Weitsprung aus dem Stand,QUADS,Quadrizeps,secondary,3,1,5,Unterkörper
EX000431,Weitsprung aus dem Stand,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000431,Weitsprung aus dem Stand,CALVES,Wadenmuskulatur,secondary,3,3,3,Unterkörper
EX000431,Weitsprung aus dem Stand,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000432,Explosiver Liegestütz,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
EX000432,Explosiver Liegestütz,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX000432,Explosiver Liegestütz,FRONT_DELTS,Vordere Schulter,secondary,3,2,2,Oberkörper
EX000432,Explosiver Liegestütz,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000432,Explosiver Liegestütz,SERRATUS,Sägemuskel,secondary,2,4,2,Oberkörper
EX000433,Klatsch-Liegestütz,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
EX000433,Klatsch-Liegestütz,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX000433,Klatsch-Liegestütz,FRONT_DELTS,Vordere Schulter,secondary,3,2,2,Oberkörper
EX000433,Klatsch-Liegestütz,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000433,Klatsch-Liegestütz,SERRATUS,Sägemuskel,secondary,2,4,2,Oberkörper
EX000434,Wechselnder Medizinball-Liegestütz,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
EX000434,Wechselnder Medizinball-Liegestütz,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX000434,Wechselnder Medizinball-Liegestütz,FRONT_DELTS,Vordere Schulter,secondary,3,2,2,Oberkörper
EX000434,Wechselnder Medizinball-Liegestütz,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000434,Wechselnder Medizinball-Liegestütz,SERRATUS,Sägemuskel,secondary,2,4,2,Oberkörper
EX000435,Alternierender Kettlebell Swing,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000435,Alternierender Kettlebell Swing,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000435,Alternierender Kettlebell Swing,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000435,Alternierender Kettlebell Swing,OBLIQUES,Seitliche Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000435,Alternierender Kettlebell Swing,LATS,Latissimus,secondary,2,4,4,Oberkörper
EX000435,Alternierender Kettlebell Swing,FOREARMS,Unterarmmuskulatur,secondary,2,5,2,Oberkörper
EX000436,American Kettlebell Swing,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000436,American Kettlebell Swing,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000436,American Kettlebell Swing,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000436,American Kettlebell Swing,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000436,American Kettlebell Swing,FRONT_DELTS,Vordere Schulter,secondary,2,4,2,Oberkörper
EX000436,American Kettlebell Swing,ABS,Gerade Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000437,Doppel-Kettlebell Clean,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000437,Doppel-Kettlebell Clean,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000437,Doppel-Kettlebell Clean,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000437,Doppel-Kettlebell Clean,QUADS,Quadrizeps,secondary,3,3,5,Unterkörper
EX000437,Doppel-Kettlebell Clean,TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000437,Doppel-Kettlebell Clean,BICEPS,Bizeps,secondary,2,5,2,Oberkörper
EX000437,Doppel-Kettlebell Clean,FOREARMS,Unterarmmuskulatur,secondary,2,6,2,Oberkörper
EX000437,Doppel-Kettlebell Clean,ABS,Gerade Bauchmuskulatur,secondary,2,7,3,Rumpf
EX000438,Doppel-Kettlebell Clean and Press,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000438,Doppel-Kettlebell Clean and Press,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000438,Doppel-Kettlebell Clean and Press,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000438,Doppel-Kettlebell Clean and Press,QUADS,Quadrizeps,secondary,3,3,5,Unterkörper
EX000438,Doppel-Kettlebell Clean and Press,TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000438,Doppel-Kettlebell Clean and Press,FRONT_DELTS,Vordere Schulter,secondary,2,5,2,Oberkörper
EX000438,Doppel-Kettlebell Clean and Press,TRICEPS,Trizeps,secondary,2,6,3,Oberkörper
EX000438,Doppel-Kettlebell Clean and Press,ABS,Gerade Bauchmuskulatur,secondary,2,7,3,Rumpf
EX000439,Doppel-Kettlebell Jerk,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000439,Doppel-Kettlebell Jerk,FRONT_DELTS,Vordere Schulter,secondary,3,1,2,Oberkörper
EX000439,Doppel-Kettlebell Jerk,TRICEPS,Trizeps,secondary,3,2,3,Oberkörper
EX000439,Doppel-Kettlebell Jerk,QUADS,Quadrizeps,secondary,3,3,5,Unterkörper
EX000439,Doppel-Kettlebell Jerk,GLUTES,Gesässmuskulatur,secondary,2,4,5,Unterkörper
EX000439,Doppel-Kettlebell Jerk,TRAPS,Trapezmuskel,secondary,2,5,3,Oberkörper
EX000439,Doppel-Kettlebell Jerk,ABS,Gerade Bauchmuskulatur,secondary,2,6,3,Rumpf
EX000440,Doppel-Kettlebell Long Cycle,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000440,Doppel-Kettlebell Long Cycle,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000440,Doppel-Kettlebell Long Cycle,QUADS,Quadrizeps,secondary,3,2,5,Unterkörper
EX000440,Doppel-Kettlebell Long Cycle,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX000440,Doppel-Kettlebell Long Cycle,TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000440,Doppel-Kettlebell Long Cycle,FRONT_DELTS,Vordere Schulter,secondary,2,5,2,Oberkörper
EX000440,Doppel-Kettlebell Long Cycle,TRICEPS,Trizeps,secondary,2,6,3,Oberkörper
EX000440,Doppel-Kettlebell Long Cycle,ABS,Gerade Bauchmuskulatur,secondary,2,7,3,Rumpf
EX000441,Doppel-Kettlebell Push Press,FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000441,Doppel-Kettlebell Push Press,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX000441,Doppel-Kettlebell Push Press,QUADS,Quadrizeps,secondary,3,2,5,Unterkörper
EX000441,Doppel-Kettlebell Push Press,GLUTES,Gesässmuskulatur,secondary,3,3,5,Unterkörper
EX000441,Doppel-Kettlebell Push Press,TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000441,Doppel-Kettlebell Push Press,ABS,Gerade Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000442,Doppel-Kettlebell Snatch,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000442,Doppel-Kettlebell Snatch,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000442,Doppel-Kettlebell Snatch,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000442,Doppel-Kettlebell Snatch,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000442,Doppel-Kettlebell Snatch,FRONT_DELTS,Vordere Schulter,secondary,2,4,2,Oberkörper
EX000442,Doppel-Kettlebell Snatch,TRICEPS,Trizeps,secondary,2,5,3,Oberkörper
EX000442,Doppel-Kettlebell Snatch,FOREARMS,Unterarmmuskulatur,secondary,2,6,2,Oberkörper
EX000442,Doppel-Kettlebell Snatch,ABS,Gerade Bauchmuskulatur,secondary,2,7,3,Rumpf
EX000443,Doppel-Kettlebell Swing,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000443,Doppel-Kettlebell Swing,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000443,Doppel-Kettlebell Swing,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000443,Doppel-Kettlebell Swing,LATS,Latissimus,secondary,3,3,4,Oberkörper
EX000443,Doppel-Kettlebell Swing,FOREARMS,Unterarmmuskulatur,secondary,2,4,2,Oberkörper
EX000443,Doppel-Kettlebell Swing,ABS,Gerade Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000444,Doppel-Kettlebell Thruster,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000444,Doppel-Kettlebell Thruster,QUADS,Quadrizeps,secondary,3,1,5,Unterkörper
EX000444,Doppel-Kettlebell Thruster,GLUTES,Gesässmuskulatur,secondary,3,2,5,Unterkörper
EX000444,Doppel-Kettlebell Thruster,FRONT_DELTS,Vordere Schulter,secondary,3,3,2,Oberkörper
EX000444,Doppel-Kettlebell Thruster,TRICEPS,Trizeps,secondary,2,4,3,Oberkörper
EX000444,Doppel-Kettlebell Thruster,ABS,Gerade Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000445,Halber Turkish Get-up bis zum Ellenbogen,OBLIQUES,Seitliche Bauchmuskulatur,primary,5,1,3,Rumpf
EX000445,Halber Turkish Get-up bis zum Ellenbogen,DEEP_CORE,Tiefe Rumpfmuskulatur,secondary,3,1,2,Rumpf
EX000445,Halber Turkish Get-up bis zum Ellenbogen,GLUTES,Gesässmuskulatur,secondary,3,2,5,Unterkörper
EX000445,Halber Turkish Get-up bis zum Ellenbogen,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000445,Halber Turkish Get-up bis zum Ellenbogen,ROTATOR_CUFF,Rotatorenmanschette,secondary,2,4,1,Oberkörper
EX000446,Halber Turkish Get-up bis zum hohen Sitz,OBLIQUES,Seitliche Bauchmuskulatur,primary,5,1,3,Rumpf
EX000446,Halber Turkish Get-up bis zum hohen Sitz,DEEP_CORE,Tiefe Rumpfmuskulatur,secondary,3,1,2,Rumpf
EX000446,Halber Turkish Get-up bis zum hohen Sitz,GLUTES,Gesässmuskulatur,secondary,3,2,5,Unterkörper
EX000446,Halber Turkish Get-up bis zum hohen Sitz,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000446,Halber Turkish Get-up bis zum hohen Sitz,ROTATOR_CUFF,Rotatorenmanschette,secondary,2,4,1,Oberkörper
EX000447,Kettlebell Bent Press,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000447,Kettlebell Bent Press,OBLIQUES,Seitliche Bauchmuskulatur,secondary,3,1,3,Rumpf
EX000447,Kettlebell Bent Press,GLUTES,Gesässmuskulatur,secondary,3,2,5,Unterkörper
EX000447,Kettlebell Bent Press,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX000447,Kettlebell Bent Press,TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000447,Kettlebell Bent Press,ROTATOR_CUFF,Rotatorenmanschette,secondary,2,5,1,Oberkörper
EX000447,Kettlebell Bent Press,TRICEPS,Trizeps,secondary,2,6,3,Oberkörper
EX000448,Kettlebell Clean and Jerk,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000448,Kettlebell Clean and Jerk,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000448,Kettlebell Clean and Jerk,QUADS,Quadrizeps,secondary,3,2,5,Unterkörper
EX000448,Kettlebell Clean and Jerk,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000448,Kettlebell Clean and Jerk,FRONT_DELTS,Vordere Schulter,secondary,2,4,2,Oberkörper
EX000448,Kettlebell Clean and Jerk,TRICEPS,Trizeps,secondary,2,5,3,Oberkörper
EX000448,Kettlebell Clean and Jerk,OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,6,3,Rumpf
EX000449,Kettlebell Clean and Press,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000449,Kettlebell Clean and Press,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000449,Kettlebell Clean and Press,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000449,Kettlebell Clean and Press,QUADS,Quadrizeps,secondary,3,3,5,Unterkörper
EX000449,Kettlebell Clean and Press,TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000449,Kettlebell Clean and Press,FRONT_DELTS,Vordere Schulter,secondary,2,5,2,Oberkörper
EX000449,Kettlebell Clean and Press,TRICEPS,Trizeps,secondary,2,6,3,Oberkörper
EX000449,Kettlebell Clean and Press,OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,7,3,Rumpf
EX000450,Kettlebell Clean and Push Press,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000450,Kettlebell Clean and Push Press,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000450,Kettlebell Clean and Push Press,QUADS,Quadrizeps,secondary,3,2,5,Unterkörper
EX000450,Kettlebell Clean and Push Press,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000450,Kettlebell Clean and Push Press,FRONT_DELTS,Vordere Schulter,secondary,2,4,2,Oberkörper
EX000450,Kettlebell Clean and Push Press,TRICEPS,Trizeps,secondary,2,5,3,Oberkörper
EX000450,Kettlebell Clean and Push Press,OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,6,3,Rumpf
EX000451,Kettlebell Clean aus dem Hang,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000451,Kettlebell Clean aus dem Hang,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000451,Kettlebell Clean aus dem Hang,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000451,Kettlebell Clean aus dem Hang,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000451,Kettlebell Clean aus dem Hang,BICEPS,Bizeps,secondary,2,4,2,Oberkörper
EX000451,Kettlebell Clean aus dem Hang,FOREARMS,Unterarmmuskulatur,secondary,2,5,2,Oberkörper
EX000451,Kettlebell Clean aus dem Hang,OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,6,3,Rumpf
EX000452,"Kettlebell Clean, einarmig",FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000452,"Kettlebell Clean, einarmig",GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000452,"Kettlebell Clean, einarmig",HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000452,"Kettlebell Clean, einarmig",QUADS,Quadrizeps,secondary,3,3,5,Unterkörper
EX000452,"Kettlebell Clean, einarmig",TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000452,"Kettlebell Clean, einarmig",BICEPS,Bizeps,secondary,2,5,2,Oberkörper
EX000452,"Kettlebell Clean, einarmig",FOREARMS,Unterarmmuskulatur,secondary,2,6,2,Oberkörper
EX000452,"Kettlebell Clean, einarmig",OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,7,3,Rumpf
EX000453,Kettlebell Dead-Stop Swing,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000453,Kettlebell Dead-Stop Swing,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000453,Kettlebell Dead-Stop Swing,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000453,Kettlebell Dead-Stop Swing,LATS,Latissimus,secondary,3,3,4,Oberkörper
EX000453,Kettlebell Dead-Stop Swing,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000454,Kettlebell Half Snatch,FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000454,Kettlebell Half Snatch,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000454,Kettlebell Half Snatch,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000454,Kettlebell Half Snatch,TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000454,Kettlebell Half Snatch,FRONT_DELTS,Vordere Schulter,secondary,2,4,2,Oberkörper
EX000454,Kettlebell Half Snatch,TRICEPS,Trizeps,secondary,2,5,3,Oberkörper
EX000454,Kettlebell Half Snatch,FOREARMS,Unterarmmuskulatur,secondary,2,6,2,Oberkörper
EX000455,"Kettlebell High Pull, beidhändig",GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000455,"Kettlebell High Pull, beidhändig",HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000455,"Kettlebell High Pull, beidhändig",TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000455,"Kettlebell High Pull, beidhändig",REAR_DELTS,Hintere Schulter,secondary,3,3,2,Oberkörper
EX000455,"Kettlebell High Pull, beidhändig",BICEPS,Bizeps,secondary,2,4,2,Oberkörper
EX000456,"Kettlebell High Pull, einarmig",GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000456,"Kettlebell High Pull, einarmig",HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000456,"Kettlebell High Pull, einarmig",TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000456,"Kettlebell High Pull, einarmig",REAR_DELTS,Hintere Schulter,secondary,3,3,2,Oberkörper
EX000456,"Kettlebell High Pull, einarmig",BICEPS,Bizeps,secondary,2,4,2,Oberkörper
EX000456,"Kettlebell High Pull, einarmig",OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000457,"Kettlebell Jerk, einarmig",FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000457,"Kettlebell Jerk, einarmig",FRONT_DELTS,Vordere Schulter,secondary,3,1,2,Oberkörper
EX000457,"Kettlebell Jerk, einarmig",TRICEPS,Trizeps,secondary,3,2,3,Oberkörper
EX000457,"Kettlebell Jerk, einarmig",QUADS,Quadrizeps,secondary,3,3,5,Unterkörper
EX000457,"Kettlebell Jerk, einarmig",GLUTES,Gesässmuskulatur,secondary,2,4,5,Unterkörper
EX000457,"Kettlebell Jerk, einarmig",TRAPS,Trapezmuskel,secondary,2,5,3,Oberkörper
EX000457,"Kettlebell Jerk, einarmig",OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,6,3,Rumpf
EX000458,"Kettlebell Push Press, einarmig",FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000458,"Kettlebell Push Press, einarmig",TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX000458,"Kettlebell Push Press, einarmig",QUADS,Quadrizeps,secondary,3,2,5,Unterkörper
EX000458,"Kettlebell Push Press, einarmig",GLUTES,Gesässmuskulatur,secondary,3,3,5,Unterkörper
EX000458,"Kettlebell Push Press, einarmig",TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000458,"Kettlebell Push Press, einarmig",OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000459,"Kettlebell Snatch, einarmig",FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000459,"Kettlebell Snatch, einarmig",GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000459,"Kettlebell Snatch, einarmig",HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
EX000459,"Kettlebell Snatch, einarmig",TRAPS,Trapezmuskel,secondary,3,3,3,Oberkörper
EX000459,"Kettlebell Snatch, einarmig",FRONT_DELTS,Vordere Schulter,secondary,2,4,2,Oberkörper
EX000459,"Kettlebell Snatch, einarmig",TRICEPS,Trizeps,secondary,2,5,3,Oberkörper
EX000459,"Kettlebell Snatch, einarmig",FOREARMS,Unterarmmuskulatur,secondary,2,6,2,Oberkörper
EX000459,"Kettlebell Snatch, einarmig",OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,7,3,Rumpf
EX000460,"Kettlebell Swing, beidhändig",GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000460,"Kettlebell Swing, beidhändig",HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000460,"Kettlebell Swing, beidhändig",ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000460,"Kettlebell Swing, beidhändig",ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000460,"Kettlebell Swing, beidhändig",LATS,Latissimus,secondary,2,4,4,Oberkörper
EX000460,"Kettlebell Swing, beidhändig",FOREARMS,Unterarmmuskulatur,secondary,2,5,2,Oberkörper
EX000461,"Kettlebell Swing, einhändig",GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000461,"Kettlebell Swing, einhändig",HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000461,"Kettlebell Swing, einhändig",ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000461,"Kettlebell Swing, einhändig",OBLIQUES,Seitliche Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000461,"Kettlebell Swing, einhändig",LATS,Latissimus,secondary,2,4,4,Oberkörper
EX000461,"Kettlebell Swing, einhändig",FOREARMS,Unterarmmuskulatur,secondary,2,5,2,Oberkörper
EX000462,"Kettlebell Thruster, einarmig",FULL_BODY,Ganzkörper,primary,5,1,5,Ganzkörper
EX000462,"Kettlebell Thruster, einarmig",QUADS,Quadrizeps,secondary,3,1,5,Unterkörper
EX000462,"Kettlebell Thruster, einarmig",GLUTES,Gesässmuskulatur,secondary,3,2,5,Unterkörper
EX000462,"Kettlebell Thruster, einarmig",FRONT_DELTS,Vordere Schulter,secondary,3,3,2,Oberkörper
EX000462,"Kettlebell Thruster, einarmig",TRICEPS,Trizeps,secondary,2,4,3,Oberkörper
EX000462,"Kettlebell Thruster, einarmig",ABS,Gerade Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000462,"Kettlebell Thruster, einarmig",OBLIQUES,Seitliche Bauchmuskulatur,secondary,2,6,3,Rumpf
EX000463,Kettlebell Windmill,OBLIQUES,Seitliche Bauchmuskulatur,primary,5,1,3,Rumpf
EX000463,Kettlebell Windmill,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000463,Kettlebell Windmill,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,2,4,Unterkörper
